2023/8/9 1:10 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時使用率(%)
2909,14:00〜15:00,8/9,0:13,86
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
2023/8/8,2:45,1441,0
2023/8/8,2:50,1441,0
2023/8/8,2:55,1438,0
2023/8/8,3:00,1428,0
2023/8/8,3:05,1434,0
2023/8/8,3:10,1429,0
2023/8/8,3:15,1418,0
2023/8/8,3:20,1428,0
2023/8/8,3:25,1437,0
2023/8/8,3:30,1432,0
2023/8/8,3:35,1433,0
2023/8/8,3:40,1439,0
2023/8/8,3:45,1433,0
2023/8/8,3:50,1442,0
2023/8/8,3:55,1445,0
2023/8/8,4:00,1443,0
2023/8/8,4:05,1434,0
2023/8/8,4:10,1420,0
2023/8/8,4:15,1431,0
2023/8/8,4:20,1432,0
2023/8/8,4:25,1431,0
2023/8/8,4:30,1427,0
2023/8/8,4:35,1422,0
2023/8/8,4:40,1428,0
2023/8/8,4:45,1443,0
2023/8/8,4:50,1446,0
2023/8/8,4:55,1452,0
2023/8/8,5:00,1443,0
2023/8/8,5:05,1437,0
2023/8/8,5:10,1437,0
2023/8/8,5:15,1435,0
2023/8/8,5:20,1446,0
2023/8/8,5:25,1448,0
2023/8/8,5:30,1454,1
2023/8/8,5:35,1452,3
2023/8/8,5:40,1458,6
2023/8/8,5:45,1458,10
2023/8/8,5:50,1459,13
2023/8/8,5:55,1453,16
2023/8/8,6:00,1462,20
2023/8/8,6:05,1482,24
2023/8/8,6:10,1488,29
2023/8/8,6:15,1485,34
2023/8/8,6:20,1494,40
2023/8/8,6:25,1504,45
2023/8/8,6:30,1525,52
2023/8/8,6:35,1545,58
2023/8/8,6:40,1558,65
2023/8/8,6:45,1577,71
2023/8/8,6:50,1601,78
2023/8/8,6:55,1608,86
2023/8/8,7:00,1624,93
2023/8/8,7:05,1635,101
2023/8/8,7:10,1654,108
2023/8/8,7:15,1673,118
2023/8/8,7:20,1695,127
2023/8/8,7:25,1712,137
2023/8/8,7:30,1734,146
2023/8/8,7:35,1752,156
2023/8/8,7:40,1784,166
2023/8/8,7:45,1804,175
2023/8/8,7:50,1819,186
2023/8/8,7:55,1847,194
2023/8/8,8:00,1882,200
2023/8/8,8:05,1921,209
2023/8/8,8:10,1960,213
2023/8/8,8:15,1993,217
2023/8/8,8:20,2020,221
2023/8/8,8:25,2046,226
2023/8/8,8:30,2086,231
2023/8/8,8:35,2130,239
2023/8/8,8:40,2157,248
2023/8/8,8:45,2178,255
2023/8/8,8:50,2206,265
2023/8/8,8:55,2228,274
2023/8/8,9:00,2243,279
2023/8/8,9:05,2261,285
2023/8/8,9:10,2276,291
2023/8/8,9:15,2306,299
2023/8/8,9:20,2316,303
2023/8/8,9:25,2327,309
2023/8/8,9:30,2325,317
2023/8/8,9:35,2333,324
2023/8/8,9:40,2345,329
2023/8/8,9:45,2375,335
2023/8/8,9:50,2378,344
2023/8/8,9:55,2379,347
2023/8/8,10:00,2403,351
2023/8/8,10:05,2412,355
2023/8/8,10:10,2416,357
2023/8/8,10:15,2436,358
2023/8/8,10:20,2440,361
2023/8/8,10:25,2449,362
2023/8/8,10:30,2457,361
2023/8/8,10:35,2455,363
2023/8/8,10:40,2454,357
2023/8/8,10:45,2463,360
2023/8/8,10:50,2462,355
2023/8/8,10:55,2475,359
2023/8/8,11:00,2482,352
2023/8/8,11:05,2488,350
2023/8/8,11:10,2484,348
2023/8/8,11:15,2495,346
2023/8/8,11:20,2501,340
2023/8/8,11:25,2500,331
2023/8/8,11:30,2503,333
2023/8/8,11:35,2493,332
2023/8/8,11:40,2493,334
2023/8/8,11:45,2472,334
2023/8/8,11:50,2468,340
2023/8/8,11:55,2468,340
2023/8/8,12:00,2481,334
2023/8/8,12:05,2443,332
2023/8/8,12:10,2427,338
2023/8/8,12:15,2429,332
2023/8/8,12:20,2413,332
2023/8/8,12:25,2410,328
2023/8/8,12:30,2418,325
2023/8/8,12:35,2414,324
2023/8/8,12:40,2418,324
2023/8/8,12:45,2403,327
2023/8/8,12:50,2425,328
2023/8/8,12:55,2440,319
2023/8/8,13:00,2460,316
2023/8/8,13:05,2481,319
2023/8/8,13:10,2503,323
2023/8/8,13:15,2514,327
2023/8/8,13:20,2519,320
2023/8/8,13:25,2521,309
2023/8/8,13:30,2541,300
2023/8/8,13:35,2551,294
2023/8/8,13:40,2559,287
2023/8/8,13:45,2538,282
2023/8/8,13:50,2546,276
2023/8/8,13:55,2540,287
2023/8/8,14:00,2531,281
2023/8/8,14:05,2549,270
2023/8/8,14:10,2538,272
2023/8/8,14:15,2534,270
2023/8/8,14:20,2530,263
2023/8/8,14:25,2520,259
2023/8/8,14:30,2518,259
2023/8/8,14:35,2518,257
2023/8/8,14:40,2516,258
2023/8/8,14:45,2502,256
2023/8/8,14:50,2508,249
2023/8/8,14:55,2518,242
2023/8/8,15:00,2509,235
2023/8/8,15:05,2503,228
2023/8/8,15:10,2493,219
2023/8/8,15:15,2495,213
2023/8/8,15:20,2501,214
2023/8/8,15:25,2496,211
2023/8/8,15:30,2494,203
2023/8/8,15:35,2499,201
2023/8/8,15:40,2505,200
2023/8/8,15:45,2505,194
2023/8/8,15:50,2502,191
2023/8/8,15:55,2494,186
2023/8/8,16:00,2499,178
2023/8/8,16:05,2505,170
2023/8/8,16:10,2503,169
2023/8/8,16:15,2499,163
2023/8/8,16:20,2496,156
2023/8/8,16:25,2484,148
2023/8/8,16:30,2486,144
2023/8/8,16:35,2480,138
2023/8/8,16:40,2477,132
2023/8/8,16:45,2469,123
2023/8/8,16:50,2454,111
2023/8/8,16:55,2443,102
2023/8/8,17:00,2435,95
2023/8/8,17:05,2409,86
2023/8/8,17:10,2389,79
2023/8/8,17:15,2380,71
2023/8/8,17:20,2369,64
2023/8/8,17:25,2352,57
2023/8/8,17:30,2352,50
2023/8/8,17:35,2339,45
2023/8/8,17:40,2332,39
2023/8/8,17:45,2321,35
2023/8/8,17:50,2313,30
2023/8/8,17:55,2298,26
2023/8/8,18:00,2291,22
2023/8/8,18:05,2275,19
2023/8/8,18:10,2257,18
2023/8/8,18:15,2251,15
2023/8/8,18:20,2257,11
2023/8/8,18:25,2250,9
2023/8/8,18:30,2238,6
2023/8/8,18:35,2238,4
2023/8/8,18:40,2234,2
2023/8/8,18:45,2222,1
2023/8/8,18:50,2223,0
2023/8/8,18:55,2219,0
2023/8/8,19:00,2218,0
2023/8/8,19:05,2208,0
2023/8/8,19:10,2199,0
2023/8/8,19:15,2188,0
2023/8/8,19:20,2185,0
2023/8/8,19:25,2167,0
2023/8/8,19:30,2162,0
2023/8/8,19:35,2152,0
2023/8/8,19:40,2147,0
2023/8/8,19:45,2126,0
2023/8/8,19:50,2117,0
2023/8/8,19:55,2096,0
2023/8/8,20:00,2091,0
2023/8/8,20:05,2080,0
2023/8/8,20:10,2066,0
2023/8/8,20:15,2051,0
2023/8/8,20:20,2039,0
2023/8/8,20:25,2032,0
2023/8/8,20:30,2026,0
2023/8/8,20:35,2014,0
2023/8/8,20:40,2017,0
2023/8/8,20:45,2006,0
2023/8/8,20:50,2007,0
2023/8/8,20:55,1999,0
2023/8/8,21:00,1981,0
2023/8/8,21:05,1962,0
2023/8/8,21:10,1967,0
2023/8/8,21:15,1950,0
2023/8/8,21:20,1944,0
2023/8/8,21:25,1933,0
2023/8/8,21:30,1914,0
2023/8/8,21:35,1905,0
2023/8/8,21:40,1900,0
2023/8/8,21:45,1897,0
2023/8/8,21:50,1885,0
2023/8/8,21:55,1878,0
2023/8/8,22:00,1862,0
2023/8/8,22:05,1852,0
2023/8/8,22:10,1845,0
2023/8/8,22:15,1842,0
2023/8/8,22:20,1837,0
2023/8/8,22:25,1825,0
2023/8/8,22:30,1818,0
2023/8/8,22:35,1804,0
2023/8/8,22:40,1800,0
2023/8/8,22:45,1796,0
2023/8/8,22:50,1785,0
2023/8/8,22:55,1775,0
2023/8/8,23:00,1762,0
2023/8/8,23:05,1759,0
2023/8/8,23:10,1764,0
2023/8/8,23:15,1747,0
2023/8/8,23:20,1743,0
2023/8/8,23:25,1717,0
2023/8/8,23:30,1720,0
2023/8/8,23:35,1715,0
2023/8/8,23:40,1707,0
2023/8/8,23:45,1692,0
2023/8/8,23:50,1680,0
2023/8/8,23:55,1665,0
